north dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHANGEC1,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OCCDISTDESC,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PRIORNAME1,PRIORNAME2,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME3,CHANGEC2,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME4,FEDDESC,PRIORNAME5,PRIORNAME6,,
1,606 Main St,,105806,NM,51,1,"Fremont, NE",,0,,0,0,,1,23340,9818,12/31/9999,12/31/9999,0,0,STATE,North Bend,NORTH BEND,21,N,Dodge,"Omaha-Council Bluffs-Fremont, NE-IA",1,420,7/15/2024,0,91828,91828,53602,6/30/2024,12/31/9999,13358,06/27/1891,11,Kansas City,Kansas City,10,0,KANSAS CITY,45056,0,,0,9818,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,41.46199299,N,-96.78053299,,NONE,0,Platte Valley Bank,PLATTE VALLEY BCORP INC,333,333,0,0,,1,0,1,0,0,0,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.263954983,1.590381796,1.59,1.26,10.04,10.04,4045027,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31053,Nebraska,31,0,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,9818,6290,www.pvbonline.com,68649,,,,,,,,,,,,,,,
1,1291 Main St,,855903,NM,51,1,"Greeley, CO",,0,,24540,1,"Greeley, CO",0,24540,3031,12/31/9999,12/31/9999,0,0,STATE,Windsor,SIDNEY,21,N,Weld,"Denver-Aurora, CO",1,216,8/31/2022,0,763605,763605,15775,8/31/2022,12/31/9999,69727,1/1/1906,13,Dallas,Kansas City,10,0,KANSAS CITY,444556,0,,0,3031,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.47925499,N,-104.920487,,NONE,0,Points West Community Bank,FIRST NEBRASKA BANCS INC,3181,3181,0,0,,21,0,21,0,0,0,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,1.506024275,1.51312593,1.51,1.51,18.39,18.39,1051081,6/26/2026,0,0,2,Agricultural Specialization,CO,NE,1,8123,Colorado,8,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,3031,1928,www.pwcbank.com,80550,First National Bank,The First National Bank of Julesburg,,,,,,,,,,,,,
1,16802 Burke St,,357975,N,41,1,"Omaha-Council Bluffs, NE-IA",,0,,36540,1,"Omaha-Council Bluffs, NE-IA",0,36540,12493,12/31/9999,12/31/9999,0,25308,OCC,Omaha,OMAHA,3,N,Douglas,"Omaha-Council Bluffs-Fremont, NE-IA",1,420,7/15/2024,0,313882,313882,0,6/30/2024,12/31/9999,42123,8/1/1914,11,Kansas City,Kansas City,10,1,KANSAS CITY,860259,0,,0,12493,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,41.25992299,N,-96.17855099,,NONE,0,Premier Bank National Association,PREMIER BANCSHARES INC,1209,1209,0,0,,5,0,5,0,0,0,7/15/2024,4,,OCC,3/31/2026,3/31/2026,1.392486161,1.788693968,1.79,1.39,11.62,11.62,4458113,6/26/2026,0,0,4,Commercial Lending Specialization,NE,NE,0,31055,Nebraska,31,0,11,0,1,0,0,www.dipaccount.com,Premier Bank,www.dipaccounts.com,,,,,,,,,,,,,,0,0,12493,7948,www.premierbankne.com,68118,Purdum State Bank,Premier Bank,,,,,,,The Purdum State Bank,,,,,,
1,600 S 4th St,,586729,NM,51,1,"Omaha-Council Bluffs, NE-IA",,0,,36540,1,"Omaha-Council Bluffs, NE-IA",0,36540,10641,12/31/9999,12/31/9999,0,0,STATE,Eagle,EAGLE,21,N,Cass,"Omaha-Council Bluffs-Fremont, NE-IA",1,420,10/8/2025,0,486369,486369,0,5/23/2025,12/31/9999,55455,09/01/1884,11,Kansas City,Kansas City,10,0,KANSAS CITY,388557,0,,0,10641,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.81554701,N,-96.43027304,,NONE,0,Riverstone Bank,TRI VALLEY BANCSHARES INC,2775,2775,0,0,,9,0,9,0,0,0,10/8/2025,4,,FDIC,3/31/2026,3/31/2026,1.947836585,1.977317355,1.98,1.95,20.18,20.18,3952940,6/26/2026,0,0,4,Commercial Lending Specialization,NE,NE,1,31025,Nebraska,31,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,30,10641,6823,WWW.BANKRIVSERSTONE.COM,68347,The Bank of Talmage,Tri Valley Bank,,,,,,,,,,,,,
1,1005 E 23rd St,,554267,NM,51,1,"Fremont, NE",,0,,0,0,,1,23340,17639,12/31/9999,12/31/9999,0,0,STATE,Fremont,FREMONT,21,N,Dodge,"Omaha-Council Bluffs-Fremont, NE-IA",1,420,7/15/2024,0,493408,493408,13449,6/30/2024,12/31/9999,57526,7/30/1956,11,Kansas City,Kansas City,10,0,KANSAS CITY,1155,0,,0,17639,0,DIF,,0,1,7/30/1956,1,1,0,0,0,0,41.45118599,N,-96.48597296,,NONE,0,RVR Bank,FIRST STATE FREMONT INC,2509,2509,0,0,,6,0,6,0,0,0,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.806026687,1.829780725,1.83,1.81,17.35,17.35,1247231,6/26/2026,0,0,4,Commercial Lending Specialization,NE,NE,1,31053,Nebraska,31,1,11,0,1,0,0,www.rvrbankchecking.com,,,,,,,,,,,,,,,,1,10,17639,11606,www.rvr.bank,68025,First State Bank,First State Bank & Trust Company,,,,,,,,,,,,,
1,203 S Dewey St,,374791,NM,51,1,"North Platte, NE",,0,,0,0,,1,35820,13892,12/31/9999,12/31/9999,0,0,STATE,North Platte,NORTH PLATTE,21,N,Lincoln,,0,,7/15/2024,0,339914,339914,0,6/30/2024,12/31/9999,33331,9/22/1902,11,Kansas City,Kansas City,10,0,KANSAS CITY,987259,0,,0,13892,0,DIF,,0,1,2/14/1934,1,1,0,0,1,0,41.13219599,N,-100.76249,,NONE,0,Sandhills State Bank,SANDHILLS FINL SERVICES LLC,1492,1492,0,0,,10,0,10,0,0,0,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.555438562,1.58150154,1.58,1.56,17.84,17.84,4042222,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31111,Nebraska,31,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,13892,8686,sandhills.bank,69101,Commercial Bank,,,,,,,,,,,,,,
1,400 Main St,,85976,NM,51,1,"Fremont, NE",,0,,0,0,,1,23340,14026,12/31/9999,12/31/9999,0,0,STATE,Scribner,SCRIBNER,21,N,Dodge,"Omaha-Council Bluffs-Fremont, NE-IA",1,420,7/15/2024,0,71748,71748,0,6/30/2024,12/31/9999,13777,8/17/1917,11,Kansas City,Kansas City,10,0,KANSAS CITY,711753,0,,0,14026,0,DIF,,0,1,3/9/1934,1,1,0,0,1,0,41.66576699,N,-96.66523999,,NONE,0,Scribner Bank,SCRIBNER BANSHARES INC,598,598,0,0,,1,0,1,0,0,0,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,2.692935547,3.404446946,3.4,2.69,17.52,17.52,1056143,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31053,Nebraska,31,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,14026,8767,www.scribnerbank.com,68057,Farmers State Bank,,,,,,,,,,,,,,
1,202 E 2nd St,,315961,SM,51,1,,,,,0,,,,,5424,12/31/9999,12/31/9999,0,0,STATE,Laurel,LAUREL,13,N,Cedar,,,,7/15/2024,0,277891,277891,0,6/30/2024,12/31/9999,36867,3/6/1928,11,Kansas City,Kansas City,10,0,KANSAS CITY,566056,0,,0,5424,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,42.42995298,N,-97.08929498,,NONE,0,Security Bank,EMPLOYEE STK OWNERSHIP PLAN ACCOUNTS TR SECURITY BK KSOP&TR,815,815,0,0,,5,0,5,0,0,0,7/15/2024,4,,FED,3/31/2026,3/31/2026,1.022883087,1.049239584,1.05,1.02,8.91,8.91,5650389,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31027,Nebraska,31,1,11,0,1,0,0,WWW.MYSECBANK.BIZ,,WWW.MYSECBANK.INFO,,WWW.MYSECBANK.NET,,WWW.MYSECBANK.ORG,,WWW.MYSECBANK.US,,WWW.MYSECBANK.MOBI,,WWW.SNBDIRECT.COM,WWW.SNBWEBBANK.COM,WWW.SECNATBANK.COM,WWW.MYSECBANK.COM,0,0,5424,3669,WWW.MYSECURITY.BANK,68745,Security National Bank,The Security National Bank of Laurel,,,,,,,,,,,,,
1,5505 Red Rock Ln,,2139871,NM,51,1,"Lincoln, NE",,0,,30700,1,"Lincoln, NE",0,30700,5415,12/31/9999,12/31/9999,0,0,STATE,Lincoln,RAPID CITY,21,N,Lancaster,"Lincoln-Beatrice, NE",1,339,5/5/2026,0,1874585,1874585,13873,4/10/2026,12/31/9999,189630,7/1/1924,11,Kansas City,Kansas City,10,0,KANSAS CITY,276850,0,,0,5415,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.73803599,N,-96.64505998,,NONE,0,Security First Bank,STOCKMENS FINANCIAL CORP,3634,3634,0,0,,26,0,37,0,0,0,5/5/2026,4,,FDIC,3/31/2026,3/31/2026,0.669939551,0.858348527,0.86,0.67,7.72,7.72,2360454,6/26/2026,0,0,4,Commercial Lending Specialization,NE,SD,1,31109,Nebraska,31,0,11,0,0,1,0,,,,,,,,,,,,,,,,,0,10,5415,3660,http://www.security1stbank.com,68516,"The Security Bank, Sidney",The Sioux National Bank of Harrison,,,,,,,Security National Bank,,,,,,
1,1120 S 101st St,,1836211,N,41,1,"Omaha-Council Bluffs, NE-IA",,0,,36540,1,"Omaha-Council Bluffs, NE-IA",0,36540,19213,12/31/9999,12/31/9999,0,15379,OCC,Omaha,OMAHA,3,N,Douglas,"Omaha-Council Bluffs-Fremont, NE-IA",1,420,7/15/2024,0,1540948,1540948,10854,6/30/2024,12/31/9999,176446,9/1/1964,11,Kansas City,Kansas City,10,1,KANSAS CITY,844053,0,,0,19213,0,DIF,,0,1,9/1/1964,1,1,0,0,0,0,41.24757599,N,-96.07119398,,NONE,0,Security National Bank of Omaha,SECURITY NATIONAL CORP,6811,6811,0,0,4,14,0,14,0,0,0,7/15/2024,4,,OCC,3/31/2026,3/31/2026,1.529806778,1.973408068,1.97,1.53,15.64,15.64,1140323,6/26/2026,0,0,4,Commercial Lending Specialization,NE,NE,0,31055,Nebraska,31,0,11,0,0,1,0,www.snbomaha.com,,,,,,,,,,,,,,,,1,10,19213,13031,www.securitynational.bank,68124,,,,,,,,,,,WESTERN DISTRICT,,,,
1,1045 10th Ave,,53329,SB,51,1,,,,,0,,,,,29379,12/31/9999,12/31/9999,0,703360,OCC,Sidney,,38,N,Cheyenne,,,,7/15/2024,0,44259,44259,3360,6/30/2024,12/31/9999,7678,01/01/1899,11,Kansas City,Kansas City,10,1,KANSAS CITY,304575,0,,0,29379,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,41.14309598,N,-102.976295,,NONE,0,Sidney Federal Savings and Loan Association,,239,239,0,0,8,1,0,1,0,0,0,7/15/2024,4,,OCC,3/31/2026,3/31/2026,1.835884239,1.835884239,1.84,1.84,12.52,12.52,,6/26/2026,0,0,7,Other Specialized Under 1 Billion,NE,,0,31033,Nebraska,31,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,29379,42213,www.sidneyfederal.com,69162,,,,,,,,,,,,,,,
1,1001 W 29th St,,90090,SM,51,1,"Sioux City, IA-NE-SD",,0,,43580,1,"Sioux City, IA-NE-SD",0,43580,23270,12/31/9999,12/31/9999,0,0,STATE,South Sioux City,SOUTH SIOUX CITY,13,N,Dakota,,0,,7/15/2024,0,78606,78606,0,6/30/2024,12/31/9999,10722,12/1/1980,11,Kansas City,Kansas City,10,0,KANSAS CITY,472951,0,,0,23270,0,DIF,,0,1,12/1/1980,1,1,0,0,0,0,42.46308099,N,-96.42565997,,NONE,0,Siouxland Bank,SIOUXLAND NATIONAL CORP,334,334,0,0,4,1,0,1,0,0,0,7/15/2024,4,,FED,3/31/2026,3/31/2026,1.512415733,1.960706624,1.96,1.51,12.66,12.66,2313058,6/26/2026,0,0,7,Other Specialized Under 1 Billion,NE,NE,1,31043,Nebraska,31,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,23270,16306,WWW.SIOUXLANDBANK.COM,68776,Siouxland National Bank,,,,,,,,,,WESTERN DISTRICT,,,,
1,673 Broad St,,187950,NM,51,1,,,,,0,,,,,16707,12/31/9999,12/31/9999,0,0,STATE,Campbell,CAMPBELL,21,N,Franklin,,,,7/15/2024,0,156808,156808,14677,6/30/2024,12/31/9999,28450,1/1/1948,11,Kansas City,Kansas City,10,0,KANSAS CITY,74056,0,,0,16707,0,DIF,,0,1,7/1/1948,1,1,0,0,1,0,40.298046,N,-98.73227599,,NONE,0,South Central State Bank,CAMPBELL STATE CO,1168,1168,0,0,,5,0,5,0,0,0,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,2.376459218,2.685724459,2.69,2.38,16.84,16.84,1061857,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31061,Nebraska,31,0,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,16707,10830,http://www.southcentralstatebank.com,68932,Campbell State Bank,,,,,,,,,,,,,,
1,924 Ivy St,,63079,SM,51,1,"Norfolk, NE",,0,,0,0,,1,35740,5478,12/31/9999,12/31/9999,0,0,STATE,Stanton,STANTON,13,N,Stanton,,0,,7/15/2024,0,56840,56840,12494,6/30/2024,12/31/9999,5896,01/01/1882,11,Kansas City,Kansas City,10,0,KANSAS CITY,382256,0,,0,5478,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,41.95065698,N,-97.223519,,NONE,0,Stanton State Bank,EBERLY INVESTMENT CO,209,209,0,0,,2,0,2,0,0,0,7/15/2024,4,,FED,3/31/2026,3/31/2026,1.343273989,1.343273989,1.34,1.34,14.41,14.41,1066759,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31167,Nebraska,31,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,5478,3712,www.stantonstatebank.com,68779,The Stanton National Bank,,,,,,,,,,,,,,
1,104 S Main St,,61629,NM,51,1,,,,,0,,,,,14069,12/31/9999,12/31/9999,0,0,STATE,Scotia,,21,N,Greeley,,,,7/15/2024,0,49125,49125,0,6/30/2024,12/31/9999,12260,1/1/1934,11,Kansas City,Kansas City,10,0,KANSAS CITY,926650,0,,0,14069,0,DIF,,0,1,4/1/1934,1,1,0,0,1,0,41.46598399,N,-98.70338298,,NONE,0,State Bank of Scotia,,85,85,0,0,,1,0,1,0,0,0,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.570350178,0.570350178,0.57,0.57,2.78,2.78,,6/26/2026,0,0,2,Agricultural Specialization,NE,,1,31077,Nebraska,31,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,14069,8794,StateBankofScotia.Bank,68875,,,,,,,,,,,,,,,
1,402 Houston Street,,148500,NM,51,1,,,,,0,,,,,9822,12/31/9999,12/31/9999,0,0,STATE,Table Rock,TABLE ROCK,21,N,Pawnee,,,,7/15/2024,0,118488,118488,0,6/30/2024,12/31/9999,14245,10/26/1885,11,Kansas City,Kansas City,10,0,KANSAS CITY,660253,0,,0,9822,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.17851201,N,-96.09658503,,NONE,0,State Bank of Table Rock,DUROC INVESTMENT CO,508,508,0,0,,6,0,6,0,0,0,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.394885876,1.405869229,1.41,1.39,14.4,14.4,1053973,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31133,Nebraska,31,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,9822,6293,www.tablerockbank.com,68447,,,,,,,,,,,,,,,
1,122 Main St,,249384,NM,51,1,,,,,0,,,,,5490,12/31/9999,12/31/9999,0,0,STATE,Wayne,WAYNE,21,N,Wayne,,,,7/15/2024,0,200757,200757,0,6/30/2024,12/31/9999,23421,01/01/1892,11,Kansas City,Kansas City,10,0,KANSAS CITY,581358,0,,0,5490,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,42.23008801,N,-97.01818903,,NONE,0,State Nebraska Bank & Trust,STATE NATIONAL BANCSHARES INC,797,797,0,0,4,2,0,2,0,0,0,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.276847133,1.590852199,1.59,1.28,13.75,13.75,1965768,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31179,Nebraska,31,0,11,0,1,0,0,,,,,,,,,,,,,,,,,1,10,5490,3722,www.statenebank.com,68787,The State National Bank of Wayne,The State National Bank & Trust Company,,,,,,,,,WESTERN DISTRICT,,,,
1,25 N Cascade Ave,,591778,NM,51,1,"Colorado Springs, CO",,0,,17820,1,"Colorado Springs, CO",0,17820,8321,12/31/9999,12/31/9999,0,0,STATE,Colorado Springs,MOUNTAIN GROVE,21,N,El Paso,,0,,8/31/2022,0,509075,509075,0,8/31/2022,12/31/9999,68109,05/01/1897,13,Dallas,Kansas City,10,0,KANSAS CITY,982553,0,,0,8321,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,38.83504,N,-104.824892,,NONE,0,Stockmens Bank,FIRST BANCSHARES INC,2246,2246,0,0,,11,0,11,0,0,0,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,1.551066142,2.055197168,2.06,1.55,13.4,13.4,2484417,6/26/2026,0,0,2,Agricultural Specialization,CO,MO,1,8041,Colorado,8,0,11,0,1,0,0,www.statebankofbartley.com,"The State Bank of Bartley, a division of Stockmens Bank",www.stockmensmo.com,,,,,,,,,,,,,,0,0,8321,5310,www.thestockmensbank.com,80903,"The State Bank of Bartley, DBA Stockmens Bank, a Division of the State Bank of Bartley",The State Bank of Bartley,,,,,,,,,,,,,
1,160 N 4th St,,53441,SB,51,1,,,,,0,,,,,30395,12/31/9999,12/31/9999,0,705275,OCC,Tecumseh,,34,N,Johnson,,,,7/15/2024,0,36720,36720,5275,6/30/2024,12/31/9999,11152,1/1/1904,11,Kansas City,Kansas City,10,1,KANSAS CITY,389376,0,,0,30395,0,DIF,,0,0,8/9/1989,1,1,0,1,1,0,40.36897702,N,-96.193883,,NONE,1,Tecumseh Federal Bank,,11,11,0,0,4,1,0,1,0,0,0,7/15/2024,4,,OCC,3/31/2026,3/31/2026,0.082333789,0.074848899,0.07,0.08,0.39,0.39,,6/26/2026,0,0,2,Agricultural Specialization,NE,,0,31097,Nebraska,31,0,11,1,0,0,0,tecfedbank.com,,,,,,,,,,,,,,,,0,0,30395,43229,www.tecfedbank.com,68450,Tecumseh Building and Loan Association,,,,,,,,,,WESTERN DISTRICT,,,,
1,402 Lincoln Ave,,84497,NM,51,1,,,,,0,,,,,11475,12/31/9999,12/31/9999,0,0,STATE,Hebron,HEBRON,21,N,Thayer,,,,7/15/2024,0,63013,63013,12522,6/30/2024,12/31/9999,9128,07/01/1874,11,Kansas City,Kansas City,10,0,KANSAS CITY,157155,0,,0,11475,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.16689801,N,-97.59012501,,NONE,0,Thayer County Bank,THAYER AGENCY INC,185,185,0,0,,2,0,2,0,0,0,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.850379223,0.942312112,0.94,0.85,8.07,8.07,1058932,6/26/2026,0,0,8,All Other Under 1 Billion,NE,NE,1,31169,Nebraska,31,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,20,11475,7332,http://www.thayercountybank.com,68370,,,,,,,,,,,,,,,
1,215 Main St,,25387,NM,51,1,,,,,0,,,,,10635,12/31/9999,12/31/9999,0,0,STATE,Steinauer,STEINAUER,21,N,Pawnee,,,,7/15/2024,0,23499,23499,0,6/30/2024,12/31/9999,1861,06/28/1888,11,Kansas City,Kansas City,10,0,KANSAS CITY,384353,0,,0,10635,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.20738,N,-96.23431998,,NONE,0,The Bank of Steinauer,STEINAUER BCORP,52,52,0,0,,1,0,1,0,0,0,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.939858118,0.976006507,0.98,0.94,11.34,11.34,2847665,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31133,Nebraska,31,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,20,10635,6818,www.bankofsteinauer.com,68441,,,,,,,,,,,,,,,
1,134 N Main St,,372974,N,51,1,,,,,0,,,,,5410,12/31/9999,12/31/9999,0,8521,OCC,Gordon,GORDON,3,N,Sheridan,,,,7/15/2024,0,322578,322578,0,6/30/2024,12/31/9999,49581,01/01/1889,11,Kansas City,Kansas City,10,1,KANSAS CITY,3252,0,,0,5410,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,42.80456701,N,-102.203639,,NONE,0,The First National Bank of Gordon,ISHAM MANAGEMENT CO,2788,2788,0,0,4,1,0,1,0,0,0,7/15/2024,4,,OCC,3/31/2026,3/31/2026,3.025875413,3.049752479,3.05,3.03,22.39,22.39,1050794,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,0,31161,Nebraska,31,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,10,5410,3656,https://www.fnbgordon.com,69343,,,,,,,,,,,WESTERN DISTRICT,,,,
1,125 Main St,,96593,N,51,1,,,,,0,,,,,5422,12/31/9999,12/31/9999,0,8161,OCC,Johnson,JOHNSON,3,N,Nemaha,,,,7/15/2024,0,79460,79460,0,6/30/2024,12/31/9999,14850,5/6/1906,11,Kansas City,Kansas City,10,1,KANSAS CITY,563457,0,,0,5422,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.41050201,N,-95.99832197,,NONE,0,The First National Bank of Johnson,FIRST NATL JOHNSON BANCSHARES,110,110,0,0,4,2,0,2,0,0,0,7/15/2024,4,,OCC,3/31/2026,3/31/2026,0.46336519,0.488639655,0.49,0.46,2.97,2.97,1945340,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,0,31127,Nebraska,31,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,5422,3667,www.fnbjohnson.com,68378,,,,,,,,,,,WESTERN DISTRICT,,,,
1,105 W Main St,,498476,NM,51,1,,,,,0,,,,,5835,12/31/9999,12/31/9999,0,0,STATE,Norton,NORTON,21,N,Norton,,,,8/31/2022,0,430733,430733,13277,8/31/2022,12/31/9999,52545,4/21/1902,11,Kansas City,Kansas City,10,0,KANSAS CITY,394259,0,,0,5835,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,39.82940202,N,-99.88923302,,NONE,0,The First State Bank,NORTON BANKSHARES INC,2302,2302,0,0,,5,0,5,0,0,0,8/31/2022,4,,FDIC,3/31/2026,3/31/2026,1.809055099,1.87663926,1.88,1.81,17.75,17.75,1056992,6/26/2026,0,0,2,Agricultural Specialization,KS,KS,1,20137,Kansas,20,1,11,0,1,0,0,www.firstatebank.com,,,,,,,,,,,,,,,,0,30,5835,3990,www.thefsb.bank,67654,,,,,,,,,,,,,,,
1,106 N Main St,,233541,NM,51,1,,,,,0,,,,,16339,12/31/9999,12/31/9999,0,0,STATE,Stuart,STUART,21,N,Holt,,,,4/16/2026,0,212048,212048,0,4/7/2026,12/31/9999,17417,11/17/1945,11,Kansas City,Kansas City,10,0,KANSAS CITY,657954,0,,0,16339,0,DIF,,0,1,11/17/1945,1,1,0,0,1,0,42.59884515,N,-99.14289872,,NONE,0,The Tri-County Bank,TRI-COUNTY CO,523,523,0,0,,4,0,6,0,0,0,4/16/2026,4,,FDIC,3/31/2026,3/31/2026,0.87683451,1.072990605,1.07,0.88,12.09,12.09,1058697,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31089,Nebraska,31,0,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,16339,10523,www.tricountybank.com,68780,,,810,,,,,,,,,,,,
1,423 Grand Ave,,227138,SM,41,1,"Kearney, NE",,0,,0,0,,1,28260,1434,12/31/9999,12/31/9999,0,0,STATE,Ravenna,RAVENNA,13,N,Buffalo,,0,,7/15/2024,0,197698,197698,15876,6/30/2024,12/31/9999,28440,1/1/1932,11,Kansas City,Kansas City,10,0,KANSAS CITY,738255,0,,0,1434,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,41.02707301,N,-98.91233302,,NONE,0,Town & Country Bank,PLATTE VALLEY CATTLE CO,967,967,0,0,,4,0,4,0,0,0,7/15/2024,4,,FED,3/31/2026,3/31/2026,1.666196416,1.891916923,1.89,1.67,13.77,13.77,1054859,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31019,Nebraska,31,0,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,1434,952,www.tcbank.bank,68869,The Ravenna Bank,,,,,,,,,,,,,,
1,104 S Main St,,81380,NM,51,1,,,,,0,,,,,12417,12/31/9999,12/31/9999,0,0,STATE,Randolph,,21,N,Fremont,,,,7/15/2024,0,76413,76413,0,6/30/2024,12/31/9999,4723,1/1/1917,11,Kansas City,Kansas City,7,0,,404943,0,,0,12417,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.872805,N,-95.56642999,,NONE,0,Tri-Valley Bank,,-40,-40,0,0,,4,0,4,0,0,0,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,-0.197897341,-0.301793445,-0.3,-0.2,-3.35,-3.35,,6/26/2026,0,0,2,Agricultural Specialization,IA,,1,19071,Iowa,19,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,40,12417,7901,www.tri-valleycenters.com,51649,Randolph State Bank,,,,,,,,,,,,,,
