WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FEDDESC,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OCCDISTDESC,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PRIORNAME1,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME2,PRIORNAME3,PRIORNAME4,CHANGEC1,CHANGEC2,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME5,PRIORNAME6,
1,3643 S 48th St,,9188563,NM,41,1,"Lincoln, NE",,0,,30700,1,"Lincoln, NE",0,30700,13421,12/31/9999,12/31/9999,0,0,STATE,Lincoln,LINCOLN,21,N,Lancaster,"Lincoln-Beatrice, NE",1,339,7/15/2024,0,7594514,7594514,12558,6/30/2024,12/31/9999,956018,2/28/1917,11,Kansas City,Kansas City,10,0,KANSAS CITY,450856,0,,0,13421,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.77624502,N,-96.65442499,,NONE,0,Union Bank and Trust Company,FARMERS&MERCHANTS INV INC,35624,35624,0,0,,37,0,37,0,0,0,Union Bank,,,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.558896745,2.025550543,2.03,1.56,14.91,14.91,1053580,6/26/2026,0,0,4,Commercial Lending Specialization,NE,NE,1,31109,Nebraska,31,0,11,0,0,1,0,,,,,,,,,,,,,,,,,1,10,13421,8451,www.ubt.com,68506,,,,,,,,,
1,500 Ygnacio Valley Rd,,2632362,SM,51,0,"San Francisco-Oakland-Berkeley, CA","Oakland-Berkeley-Livermore, CA",1,36084,41860,1,"San Francisco-Oakland-Berkeley, CA",0,41860,57716,12/31/9999,12/31/9999,0,0,STATE,Walnut Creek,WALNUT CREEK,13,N,Contra Costa,"San Jose-San Francisco-Oakland, CA",1,488,8/31/2022,0,2267047,2267047,0,8/31/2022,12/31/9999,335455,7/20/2004,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3281510,0,,0,57716,0,DIF,,0,1,7/20/2004,1,1,0,0,0,0,37.90696802,N,-122.063734,,NONE,0,United Business Bank,BAYCOM CORP,8371,8371,0,0,,34,0,34,0,0,0,Bay Commercial Bank,,,,,8/31/2022,6,,FED,3/31/2026,3/31/2026,1.285538859,1.715689897,1.72,1.29,10.12,10.12,5069897,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6013,California,6,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,57716,422931,http://www.unitedbusinessbank.com,94596,,,,,,,,,
1,18 Nw 4th St,,6332519,SB,31,0,"Evansville, IN-KY",,0,,21780,1,"Evansville, IN-KY",0,21780,29566,12/31/9999,12/31/9999,0,703676,OCC,Evansville,CARMEL,33,N,Vanderburgh,,0,,5/13/2025,0,5474638,5152875,3676,5/2/2025,12/31/9999,643869,1/1/1931,9,Chicago,Chicago,8,1,,391575,1,,0,29566,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,37.9721,N,-87.571589,,NONE,0,"United Fidelity Bank, fsb",PEDCOR FINANCIAL LLC,-3878,-3878,0,0,1,20,0,22,2,0,0,Evansville Federal Savings and Loan Association,Evansville Federal Savings Bank,,,,2/4/2025,3,,OCC,3/31/2026,3/31/2026,-0.245682831,-0.501248727,-0.5,-0.25,-2.4,-2.4,3848931,6/26/2026,0,0,4,Commercial Lending Specialization,IN,IN,0,18163,Indiana,18,0,9,0,0,1,0,www.bankofstcroix.com,"Bank of St. Croix, a Division of United Fidelity Bank, fsb",,,,,,,,,,,,,,,0,0,29566,42400,www.unitedfidelity.com,47708,,,NORTHEAST DISTRICT,,,,,,
1,3700 S College Ave,Ste 102,207082,SM,51,1,"Fort Collins, CO",,0,,22660,1,"Fort Collins, CO",0,22660,58025,12/31/9999,12/31/9999,0,0,STATE,Fort Collins,FORT COLLINS,13,N,Larimer,,0,,8/31/2022,0,161176,161176,0,8/31/2022,12/31/9999,37141,6/27/2005,13,Dallas,Dallas,10,0,KANSAS CITY,3322468,0,,0,58025,0,DIF,,0,1,6/27/2005,1,1,0,0,0,0,40.53666298,N,-105.076474,,NONE,0,Verus Bank of Commerce,VERUS ACQUISITION GROUP INC,411,411,0,0,,1,0,1,0,0,0,Fort Collins Commerce Bank,,,,,8/31/2022,5,,FED,3/31/2026,3/31/2026,0.824663664,1.077480261,1.08,0.82,4.45,4.45,4136439,6/26/2026,0,0,4,Commercial Lending Specialization,CO,CO,1,8069,Colorado,8,0,13,0,1,0,0,,,,,,,,,,,,,,,,,0,0,58025,434069,www.verusboc.com,80525,,,,,,,,,
1,747 Meridian Ave,,405220,NM,51,1,"Lexington, NE",,0,,0,0,,1,30420,5394,12/31/9999,12/31/9999,0,0,STATE,Cozad,COZAD,21,N,Dawson,,0,,10/7/2025,0,333402,333402,15945,10/2/2025,12/31/9999,42821,01/01/1883,11,Kansas City,Kansas City,10,0,KANSAS CITY,244158,0,,0,5394,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.85935402,N,-99.98628297,,NONE,0,Waypoint Bank,MIDWEST BANCO CORP,1690,1690,0,0,,8,0,8,0,0,0,First National Bank in Cozad,First Bank & Trust Company,,,,10/7/2025,4,,FDIC,3/31/2026,3/31/2026,1.655726462,1.672381699,1.67,1.66,15.8,15.8,1053320,6/26/2026,0,0,2,Agricultural Specialization,NE,NE,1,31047,Nebraska,31,1,11,0,1,0,0,,,,,,,,,,,,,,,,,1,40,5394,3641,www.waypointbank.com,69130,,,,,,,,,
1,3201 N 4th Ave,,1852239000,N,31,0,"Sioux Falls, SD",,0,,43620,1,"Sioux Falls, SD",0,43620,3511,7/21/2011,12/31/9999,1,1,OCC,Sioux Falls,SAN FRANCISCO,3,N,Minnehaha,,0,,3/25/2026,0,1516982000,1510143000,0,10/31/2025,12/31/9999,173016000,01/01/1870,11,Kansas City,Washington,9,1,,451965,1,1,0,3511,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,43.5808444,N,-96.72291696,,NONE,0,"Wells Fargo Bank, National Association",WELLS FARGO&COMPANY,5961000,5961000,0,0,6,4176,27,4190,0,0,0,Crocker National Bank,Crocker-Citizens National Bank,Crocker-Anglo National Bank,"WELLS FARGO BANK, NATIONAL ASSOCIATION",Crocker First National Bank of San Francisco,3/25/2026,4,,OCC,3/31/2026,3/31/2026,1.297656664,1.553226019,1.55,1.3,13.75,13.75,1120754,6/26/2026,0,0,9,All Other Over 1 Billion,SD,CA,0,46099,South Dakota,46,0,16,0,0,0,1,www.wellsfargoadvisors.com,,www.wf.com,,,,,,,,,,,,,,1,10,3511,2239,www.wellsfargo.com,57104,820,,,,,,,,
1,1 E Washington St,,98766387,SM,41,0,"Phoenix-Mesa-Chandler, AZ",,0,,38060,1,"Phoenix-Mesa-Chandler, AZ",0,38060,57512,9/30/2014,12/31/9999,1,0,STATE,Phoenix,PHOENIX,13,N,Maricopa,"Phoenix-Mesa, AZ",1,429,4/9/2024,0,83216785,83216785,0,11/18/2023,12/31/9999,7718589,2/3/2003,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3138146,0,1,0,57512,0,DIF,,0,1,2/3/2003,1,1,0,0,0,0,33.44795,N,-112.073198,,NONE,0,Western Alliance Bank,WESTERN ALLIANCE BCORP,174873,174873,0,0,,38,0,38,0,0,0,Alliance Bank of Arizona,,,,,4/9/2024,6,,FED,3/31/2026,3/31/2026,0.730531975,0.903158811,0.9,0.73,9.01,9.01,2349815,6/26/2026,1,0,4,Commercial Lending Specialization,AZ,AZ,1,4013,Arizona,4,0,14,0,0,0,0,,,,,,,,,,,,,,,,,0,0,57512,364554,www.westernalliancebancorporation.com,85004,,,,,,,,,
1,300 Clay St,,303974,NM,51,1,,,,,0,,,,,22447,12/31/9999,12/31/9999,0,0,STATE,Wray,WRAY,21,N,Yuma,,,,8/31/2022,0,270335,270335,0,8/31/2022,12/31/9999,30757,4/11/1977,13,Dallas,Dallas,10,0,KANSAS CITY,541754,0,,0,22447,0,DIF,,0,1,4/11/1977,1,1,0,0,1,0,40.07860798,N,-102.225792,,NONE,0,Wray State Bank,HOTC INVESTMENT CO,878,878,0,0,,3,0,3,0,0,0,,,,,,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,1.146051393,1.473681119,1.47,1.15,11.53,11.53,3685891,6/26/2026,0,0,2,Agricultural Specialization,CO,CO,1,8125,Colorado,8,0,13,0,1,0,0,www.windorstatebank.com,WINDSOR STATE BANK,www.brushstatebank.com,BRUSH STATE BANK,,,,,,,,,,,,,0,0,22447,15645,http://www.wraystatebank.com,80758,,,,,,,,,
1,600 S Lincoln Ave,,684997,NM,51,1,"Steamboat Springs, CO",,0,,0,0,,1,44460,35407,12/31/9999,12/31/9999,0,0,STATE,Steamboat Springs,STEAMBOAT SPRINGS,21,N,Routt,"Steamboat Springs-Craig, CO",1,525,8/31/2022,0,622305,622305,52378,8/31/2022,12/31/9999,54932,3/27/2000,13,Dallas,Dallas,10,0,KANSAS CITY,2806635,0,,0,35407,0,DIF,,0,1,3/27/2000,1,1,0,0,0,0,40.474402,N,-106.825597,,NONE,0,Yampa Valley Bank,ROUTT COUNTY BCORP INC,3376,3376,0,0,,2,0,2,0,0,0,First National Bank of Steamboat Springs,,,,,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,1.972211735,1.972211735,1.97,1.97,23.97,23.97,2942869,6/26/2026,0,0,4,Commercial Lending Specialization,CO,CO,1,8107,Colorado,8,1,13,0,1,0,0,,,,,,,,,,,,,,,,,0,0,35407,79512,www.yampavalleybank.com,80487,,,,,,,,,
1,3550 E 1st Ave,,16271,NM,51,1,"Denver-Aurora-Lakewood, CO",,0,,19740,1,"Denver-Aurora-Lakewood, CO",0,19740,27010,12/31/9999,12/31/9999,0,0,STATE,Denver,DENVER,21,N,Denver,"Denver-Aurora, CO",1,216,8/31/2022,0,13976,13976,0,8/31/2022,12/31/9999,2038,8/3/1987,13,Dallas,Dallas,10,0,KANSAS CITY,67254,0,,0,27010,0,DIF,,0,1,8/3/1987,1,1,0,0,0,0,39.71736799,N,-104.945298,,NONE,0,Young Americans Bank,YOUNG AMERICANS EDUCATION FOUNDATION,-457,-457,0,0,,2,0,2,0,0,0,,,,,,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,-11.41287382,-11.41287382,-11.41,-11.41,-85.34,-85.34,1840883,6/26/2026,0,0,7,Other Specialized Under 1 Billion,CO,CO,1,8031,Colorado,8,0,13,1,0,0,0,yacenter.org,,,,,,,,,,,,,,,,0,0,27010,36452,www.yacenter.org,80206,,,,,,,,,
1,1 S Main St,,87956932,N,41,0,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,2270,7/21/2011,12/31/9999,1,4341,OCC,Salt Lake City,,3,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,4/15/2025,0,76926168,76926168,8926,3/24/2025,12/31/9999,7295506,07/06/1873,14,San Francisco,San Francisco,12,1,SAN FRANCISCO,276579,0,,0,2270,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.76904299,N,-111.890493,,NONE,0,"Zions Bancorporation, N.A.",,232932,232932,0,0,7,414,0,412,0,0,0,Zions First National Bank,Utah First National Bank of Salt Lake City,"ZB, National Association",First National Bank of Salt Lake City,The Utah State National Bank of Salt Lake City,4/15/2025,6,,OCC,3/31/2026,3/31/2026,1.053117595,1.328255938,1.33,1.05,12.87,12.87,,6/26/2026,1,0,4,Commercial Lending Specialization,UT,,0,49035,Utah,49,0,14,0,0,0,0,www.amegybank.com,Amegy Bank of Texas,www.calbanktrust.com,California Bank & Trust,www.nbarizona.com,National Bank of Arizona,www.vectrabank.com,Nevada State Bank,www.nsbank.com,The Commerce Bank of Washington,www.tcboregon.com,Vectra Bank of Colorado,www.zionsbank.com,www.tcbwa.com,www.zifi.com,,1,10,2270,1506,www.zionsbancorporation.com,84133,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FEDDESC,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,CBSA_METRO_NAME,PRIORNAME1,PRIORNAME2,PRIORNAME3,CHANGEC1,CHANGEC2,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME4,OCCDISTDESC,PRIORNAME5,PRIORNAME6,
1,3300 N Prince St,,148982,NM,51,1,"Clovis, NM",,0,,0,0,1,17580,57025,12/31/9999,12/31/9999,0,0,STATE,Clovis,CLOVIS,21,N,Curry,"Clovis-Portales, NM",1,188,8/31/2022,0,133594,133594,0,8/31/2022,12/31/9999,14213,12/5/2000,13,Dallas,Dallas,11,0,DALLAS,2960555,0,,0,57025,0,DIF,,0,1,12/5/2000,1,1,0,0,1,0,34.43224402,N,-103.197134,,NONE,0,American Heritage Bank,AHB BANCSHARES INC,670,670,0,0,,2,0,2,0,0,0,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,1.81803381,2.417713619,2.42,1.82,17.9,17.9,4665265,6/26/2026,0,0,2,Agricultural Specialization,NM,NM,1,35009,New Mexico,35,0,13,0,1,0,0,,,,,,,,,,,,,,,,,0,0,57025,301127,www.ahbnm.com,88101,,,,,,,,,,,,,,,
1,100 N Tryon St,,2672192000,N,31,0,"Charlotte-Concord-Gastonia, NC-SC",,0,,16740,1,0,16740,3510,7/21/2011,12/31/9999,1,13044,OCC,Charlotte,CHARLOTTE,3,N,Mecklenburg,"Charlotte-Concord, NC-SC",1,172,8/31/2022,0,2128004000,1991308000,0,8/31/2022,12/31/9999,241710000,10/17/1904,5,Atlanta,Washington,5,1,,480228,1,1,0,3510,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,35.22701499,N,-80.84204503,,NONE,0,"Bank of America, National Association",BANK OF AMERICA CORP,7417000,7417000,0,0,6,3610,229,3830,0,0,0,8/31/2022,2,,OCC,3/31/2026,3/31/2026,1.117646117,1.401841961,1.4,1.12,12.16,12.16,1073757,6/26/2026,0,0,9,All Other Over 1 Billion,NC,NC,0,37119,North Carolina,37,0,16,0,0,0,1,www.ml.com,Bank of America,www.merrilledge.com,Bank of America Merrill Lynch,www.mymerrill.com,BofA,privatebank.bankofamerica.com,BofAML,promo.bankofamerica.com,Merrill,secure.bankofamerica.com,Merrill Lynch,about.bankofamerica.com,promotions.bankofamerica.com,benefits.ml.com,olui2.fs.ml.com,1,10,3510,2238,www.bankofamerica.com,28202,"Charlotte-Concord-Gastonia, NC-SC",Bank of America National Trust and Savings Association,,,,,,,,,,,,,
1,1609 E Harmony Rd,,7560233,NM,41,0,"Fort Collins, CO",,0,,22660,1,0,22660,16980,12/31/9999,12/31/9999,0,0,STATE,Fort Collins,OMAHA,21,N,Larimer,,0,,8/31/2022,0,6615157,6615157,13686,8/31/2022,12/31/9999,744952,1/1/1900,13,Dallas,Kansas City,10,0,KANSAS CITY,255659,0,1,0,16980,0,DIF,,0,1,1/26/1951,1,1,0,0,0,0,40.52309499,N,-105.048371,,NONE,0,Bank of Colorado,PINNACLE BCORP INC,23592,23592,0,0,,60,0,60,0,0,0,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,1.235966321,1.596561277,1.6,1.24,12.72,12.72,1053272,6/26/2026,0,0,4,Commercial Lending Specialization,CO,NE,1,8069,Colorado,8,0,11,0,0,1,0,www.NMPinnbank.com,,www.PinnbankAZ.com,,,,,,,,,,,,,,0,10,16980,11054,www.bankofcolorado.com,80525,"Fort Collins, CO",The First Security Bank,The Fort Lupton State Bank,,,,,,,,,,,,
1,226 N Main St,,174791,NM,51,1,"Roswell, NM",,0,,0,0,1,40740,2247,12/31/9999,12/31/9999,0,0,STATE,Roswell,ROSWELL,21,N,Chaves,,0,,8/31/2022,0,157544,157544,14339,8/31/2022,12/31/9999,17102,3/18/1930,13,Dallas,Dallas,11,0,DALLAS,499752,0,,0,2247,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,33.39521099,N,-104.52324,,NONE,0,Bank of the Southwest,NEW MEXICO NATL FINL INC,512,512,0,0,,13,0,13,0,0,0,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,1.151147072,1.151147072,1.15,1.15,11.98,11.98,2013947,6/26/2026,0,0,4,Commercial Lending Specialization,NM,NM,1,35005,New Mexico,35,1,13,0,1,0,0,,,,,,,,,,,,,,,,,0,30,2247,1494,www.bankofsw.com,88201,,Western Bank,Hot Springs National Bank,"FirstBank Truth or Consequences, New Mexico",,,,,,,,,,,
1,320 S Canal St,,251964731,N,31,0,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,0,16980,16571,7/21/2011,12/31/9999,1,14583,OCC,Chicago,MONTREAL,3,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,6/9/2025,0,193961053,193961053,0,5/19/2025,12/31/9999,37611001,5/17/1947,9,Chicago,Washington,7,1,,75633,1,1,0,16571,0,DIF,,0,1,5/17/1947,1,1,0,0,0,0,41.877258,N,-87.64035801,,NONE,0,BMO Bank National Association,BANK OF MONTREAL,732963,732963,0,0,6,990,0,990,0,0,0,6/9/2025,3,,OCC,3/31/2026,3/31/2026,1.163343587,1.523588812,1.52,1.16,7.82,7.82,1231333,6/26/2026,0,0,4,Commercial Lending Specialization,IL,0,0,17031,Illinois,17,0,16,0,0,0,1,NA,BMO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,16571,10718,www.bmo.com,60606,"Chicago-Naperville-Elgin, IL-IN-WI","Harris Bank Glencoe-Northbrook, National Association",Harris National Association,BMO Harris Bank National Association,820,820,820,820,820,820,Glencoe National Bank,,,,
1,1 Williams Ctr,,53492601,N,41,0,"Tulsa, OK",,0,,46140,1,0,46140,4214,7/21/2011,12/31/9999,1,13679,OCC,Tulsa,TULSA,3,N,Tulsa,"Tulsa-Muskogee-Bartlesville, OK",1,538,8/31/2022,0,38855031,38855031,9656,8/31/2022,12/31/9999,5595833,2/10/1910,13,Dallas,Dallas,10,1,KANSAS CITY,339858,0,,0,4214,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,36.15457632,N,-95.99101353,,NONE,0,"BOKF, National Association",BOK FINANCIAL CORP,152869,152869,0,0,7,115,0,115,0,0,0,8/31/2022,5,,OCC,3/31/2026,3/31/2026,1.15922014,1.484451499,1.48,1.16,11.03,11.03,1883693,6/26/2026,1,0,4,Commercial Lending Specialization,OK,OK,0,40143,Oklahoma,40,0,13,0,0,0,0,www.bankofalbuquerque.com,Bank of Albuquerque,www.bankoftexas.com,Bank of Oklahoma,www.bankofoklahoma.com,Bank of Texas,,BOK Financial,,,,,,,,,1,10,4214,2766,www.bokfinancial.com,74172,"Tulsa, OK",National Bank of Tulsa,"Bank of Oklahoma, N. A.","Bank of Oklahoma, National Association",,,,,,,"Bank of Oklahoma, Tulsa, National Association",,,,
1,100 W University Ave,,18012163,SM,41,0,"Champaign-Urbana, IL",,0,,16580,1,0,16580,16450,3/31/2021,12/31/9999,1,0,STATE,Champaign,LEAWOOD,13,N,Champaign,,0,,6/25/2025,0,14831408,14831408,10287,6/21/2025,12/31/9999,2462098,7/8/1946,9,Chicago,Chicago,7,0,,416245,0,,0,16450,0,DIF,,0,1,7/8/1946,1,1,0,0,0,0,40.11653702,N,-88.24465802,,NONE,0,Busey Bank,FIRST BUSEY CORP,54727,54727,0,0,,81,0,81,0,0,0,6/25/2025,3,,FED,3/31/2026,3/31/2026,1.21396711,1.551314522,1.55,1.21,8.85,8.85,1203602,6/26/2026,1,0,4,Commercial Lending Specialization,IL,KS,1,17019,Illinois,17,0,9,0,0,0,0,,,,,,,,,,,,,,,,,1,10,16450,10617,www.busey.com,61820,"Champaign-Urbana, IL",Champaign County Bank and Trust Co.,,,810,,,,,,,,,,
1,955 Washington St,Suite 107,1233361,NM,51,1,"Dubuque, IA",,0,,20220,1,0,20220,16363,12/31/9999,12/31/9999,0,0,STATE,Dubuque,DUBUQUE,21,N,Dubuque,,0,,11/12/2024,0,1043164,1043164,0,11/12/2024,12/31/9999,81376,1/21/1946,11,Kansas City,Kansas City,7,0,,1013744,0,,0,16363,0,DIF,,0,1,1/21/1946,1,1,0,0,0,0,42.50339999,N,-90.66327898,,NONE,0,Capra Bank,CAPRA FINANCIAL INC,3651,3651,0,0,,7,0,7,0,0,0,11/12/2024,4,,FDIC,3/31/2026,3/31/2026,1.320758215,1.712536124,1.71,1.32,19.22,19.22,5786738,6/26/2026,0,0,4,Commercial Lending Specialization,IA,IA,1,19061,Iowa,19,0,11,0,0,1,0,,,,,,,,,,,,,,,,,0,30,16363,10545,WWW.CAPRABANK.COM,52001,"Dubuque, IA",Peoples Savings Bank,,,,,,,,,,,,,
1,512 Paseo Del Pueblo Sur,,421746,NM,51,1,"Taos, NM",,0,,0,0,1,45340,19904,12/31/9999,12/31/9999,0,0,STATE,Taos,TAOS,21,N,Taos,,0,,8/31/2022,0,382921,382921,10688,8/31/2022,12/31/9999,34633,3/1/1969,13,Dallas,Dallas,10,0,KANSAS CITY,800853,0,,0,19904,0,DIF,,0,1,3/1/1969,1,1,0,0,0,0,36.39759399,N,-105.578533,2,Hispanic American owned,0,Centinel Bank of Taos,CENTINEL BANK SHARES INC,2170,2170,0,0,,2,0,2,0,0,0,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,2.079129065,2.079129065,2.08,2.08,25.77,25.77,1061754,6/26/2026,0,0,7,Other Specialized Under 1 Billion,NM,NM,1,35055,New Mexico,35,1,13,0,1,0,0,,,,,,,,,,,,,,,,,0,0,19904,13679,www.centinelbank.com,87571,,,,,,,,,,,,,,,
1,100 S Federal Pl,,1348989,NM,51,1,"Santa Fe, NM",,0,,42140,1,0,42140,28362,12/31/9999,12/31/9999,0,0,STATE,Santa Fe,SANTA FE,21,N,Santa Fe,"Albuquerque-Santa Fe-Las Vegas, NM",1,106,8/31/2022,0,1218817,1218817,1441,8/31/2022,12/31/9999,118999,1/1/1910,13,Dallas,Dallas,10,0,KANSAS CITY,83375,0,,0,28362,0,DIF,,0,1,8/9/1989,1,1,0,0,0,0,35.69022,N,-105.937581,,NONE,0,Century Bank,CENTURY FINL SERVICES CORP,2966,2966,0,0,,9,0,9,0,0,0,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,0.882637945,0.882637945,0.88,0.88,10.04,10.04,3632756,6/26/2026,0,0,4,Commercial Lending Specialization,NM,NM,1,35049,New Mexico,35,1,13,0,0,1,0,,,,,,,,,,,,,,,,,1,10,28362,41196,https://www.mycenturybank.com/,87501,"Santa Fe, NM",Century Federal Savings and Loan Association,Century Bank FSB,,,,,,,,,,,,
1,4117 S Georgia St,,303986,NM,51,1,"Amarillo, TX",,0,,11100,1,0,11100,3140,12/31/9999,12/31/9999,0,0,STATE,Amarillo,CLAUDE,21,N,Randall,"Amarillo-Pampa-Borger, TX",1,108,8/31/2022,0,268222,268222,0,8/31/2022,12/31/9999,29812,2/4/1904,13,Dallas,Dallas,11,0,DALLAS,885252,0,,0,3140,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,35.169205,N,-101.865594,,NONE,0,Citizens Bank,TRIPLE J FINANCIAL INC,1645,1645,0,0,,4,0,4,0,0,0,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,2.16875412,2.16875412,2.17,2.17,22.19,22.19,2952541,6/26/2026,0,0,2,Agricultural Specialization,TX,TX,1,48381,Texas,48,1,13,0,1,0,0,,,,,,,,,,,,,,,,,0,0,3140,2010,www.gocitizensbank.com,79110,"Amarillo, TX",The First National Bank of Claude,,,,,,,,,,,,,
