ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OCCDISTDESC,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PRIORNAME1,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME2,CHANGEC1,PRIORNAME3,FEDDESC,CHANGEC2,PRIORNAME4,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME5,PRIORNAME6,PRIORNAME7
1,402 N 8th St,,6064567,N,41,1,"Manitowoc, WI",,0,,0,0,,1,31820,5304,12/31/9999,12/31/9999,0,4975,OCC,Manitowoc,MANITOWOC,3,N,Manitowoc,,0,,1/14/2026,0,5133172,5133172,10916,1/1/2026,12/31/9999,798992,01/01/1894,9,Chicago,Chicago,7,1,594947,0,,0,5304,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,44.0958707,N,-87.65813066,,NONE,0,"Bank First, N.A.",BANK FIRST CORP,20604,20604,0,0,4,WESTERN DISTRICT,45,0,45,0,0,0,First National Bank in Manitowoc,1/14/2026,3,,OCC,3/31/2026,3/31/2026,1.559780466,1.933373778,1.93,1.56,11.78,11.78,1208009,6/26/2026,0,0,4,Commercial Lending Specialization,WI,WI,0,55071,Wisconsin,55,0,9,0,0,1,0,www.bankatfirstnational.com,"First National Bank and Trust, A Division of Bank First",,,,,,,,,,,,,,,1,10,5304,3569,www.bankfirst.com,54220,Bank First National,810,,,610,,,,,,,,
1,100 N Tryon St,,2672192000,N,31,0,"Charlotte-Concord-Gastonia, NC-SC",,0,,16740,1,"Charlotte-Concord-Gastonia, NC-SC",0,16740,3510,7/21/2011,12/31/9999,1,13044,OCC,Charlotte,CHARLOTTE,3,N,Mecklenburg,"Charlotte-Concord, NC-SC",1,172,8/31/2022,0,2128004000,1991308000,0,8/31/2022,12/31/9999,241710000,10/17/1904,5,Atlanta,Washington,5,1,480228,1,1,0,3510,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,35.22701499,N,-80.84204503,,NONE,0,"Bank of America, National Association",BANK OF AMERICA CORP,7417000,7417000,0,0,6,,3610,229,3830,0,0,0,Bank of America National Trust and Savings Association,8/31/2022,2,,OCC,3/31/2026,3/31/2026,1.117646117,1.401841961,1.4,1.12,12.16,12.16,1073757,6/26/2026,0,0,9,All Other Over 1 Billion,NC,NC,0,37119,North Carolina,37,0,16,0,0,0,1,www.ml.com,Bank of America,www.merrilledge.com,Bank of America Merrill Lynch,www.mymerrill.com,BofA,privatebank.bankofamerica.com,BofAML,promo.bankofamerica.com,Merrill,secure.bankofamerica.com,Merrill Lynch,about.bankofamerica.com,promotions.bankofamerica.com,benefits.ml.com,olui2.fs.ml.com,1,10,3510,2238,www.bankofamerica.com,28202,,,,,,,,,,,,,
1,215 S Illinois St,,549049,NM,51,1,"St. Louis, MO-IL",,0,,41180,1,"St. Louis, MO-IL",0,41180,58114,12/31/9999,12/31/9999,0,0,STATE,Belleville,BELLEVILLE,21,N,St. Clair,"St. Louis-St. Charles-Farmington, MO-IL",1,476,8/31/2022,0,444693,444693,0,8/31/2022,12/31/9999,39230,11/4/2005,9,Chicago,Chicago,8,0,3374403,0,,0,58114,0,DIF,,0,1,11/4/2005,1,1,0,0,0,0,38.51113698,N,-89.98456896,,NONE,0,Bank of Belleville,BELLEVILLE BCORP INC,1178,1178,0,0,,,4,0,4,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.859409411,1.081922035,1.08,0.86,12.18,12.18,4421564,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17163,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,58114,439975,www.bankofbelleville.com,62220,,,,,,,,,,,,,
1,204 W Main St,,97003,NM,51,1,"St. Louis, MO-IL",,0,,41180,1,"St. Louis, MO-IL",0,41180,12549,12/31/9999,12/31/9999,0,0,STATE,Hardin,HARDIN,21,N,Calhoun,"St. Louis-St. Charles-Farmington, MO-IL",1,476,8/31/2022,0,87254,87254,12789,8/31/2022,12/31/9999,9253,01/01/1898,9,Chicago,Chicago,8,0,960047,0,,0,12549,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,39.15683736,N,-90.61800539,,NONE,0,Bank of Calhoun County,BCC BANCSHARES INC,229,229,0,0,,,3,0,3,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.945382488,1.176567725,1.18,0.95,9.91,9.91,2753289,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,1,17013,Illinois,17,0,9,1,0,0,0,,,,,,,,,,,,,,,,,0,0,12549,7983,http://www.bankofcalhouncounty.com,62047,,,,,,,,,,,,,
1,123 S Main St,,329016,NM,41,1,"Little Rock-North Little Rock-Conway, AR",,0,,30780,1,"Little Rock-North Little Rock-Conway, AR",0,30780,13303,12/31/9999,12/31/9999,0,0,STATE,England,ENGLAND,21,N,Lonoke,"Little Rock-North Little Rock, AR",1,340,8/31/2022,0,250565,250565,12297,8/31/2022,12/31/9999,65102,08/08/1898,13,Dallas,Dallas,8,0,244149,0,,0,13303,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,34.54506284,N,-91.87379369,,NONE,0,Bank of England,MHBC INVESTMENTS PARTNERSHIP I LLLP,339,339,0,0,,,151,0,151,0,0,0,,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,0.412384929,0.543764199,0.54,0.41,2.08,2.08,2795083,6/26/2026,0,0,7,Other Specialized Under 1 Billion,AR,AR,1,5085,Arkansas,5,0,13,0,1,0,0,,,,,,,,,,,,,,,,,0,0,13303,8411,www.bankofengland-ar.com,72046,,,,,,,,,,,,,
1,16 N Main St,,233797,NM,51,1,"Peoria, IL",,0,,37900,1,"Peoria, IL",0,37900,11732,12/31/9999,12/31/9999,0,0,STATE,Farmington,FARMINGTON,21,N,Fulton,,0,,8/31/2022,0,208249,208249,0,8/31/2022,12/31/9999,22843,1/1/1903,9,Chicago,Chicago,7,0,976534,0,,0,11732,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.69852902,N,-90.00599897,,NONE,0,Bank of Farmington,FARMINGTON BCORP INC,233,233,0,0,,,6,0,6,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.397758554,0.466043284,0.47,0.4,4.1,4.1,1491717,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17057,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,11732,7503,www.bankoffarmington.com,61531,,,,,,,,,,,,,
1,3200 Wilshire Blvd,Ste 1400,18652384,NM,41,0,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Glendale, CA",1,31084,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,26610,7/1/2017,12/31/9999,1,0,STATE,Los Angeles,LOS ANGELES,21,N,Los Angeles,"Los Angeles-Long Beach, CA",1,348,4/14/2025,0,15771705,15771705,0,4/2/2025,12/31/9999,2340087,3/18/1986,14,San Francisco,San Francisco,12,0,671464,0,,0,26610,0,DIF,,0,1,3/18/1986,1,1,0,0,0,0,34.06077102,N,-118.29203,8,"Majority of the Board Asian or Pacific Islander, serving a minority community",0,Bank of Hope,HOPE BCORP INC,32427,32427,0,0,,,79,0,79,0,0,0,California Center Bank,4/14/2025,6,,FDIC,3/31/2026,3/31/2026,0.697752971,0.903009873,0.9,0.7,5.51,5.51,2961879,6/26/2026,1,0,4,Commercial Lending Specialization,CA,CA,1,6037,California,6,0,14,0,0,0,0,www.tsbhawaii.bank,"Territorial Savings, a division of Bank of Hope",,,,,,,,,,,,,,,0,0,26610,35331,www.bankofhope.com,90010,Center Bank,810,California Central Bank,SAN FRANCISCO,,BBCN Bank,,,,,,,
1,244 N Broadway,,133365,NM,51,1,"St. Louis, MO-IL",,0,,41180,1,"St. Louis, MO-IL",0,41180,11750,12/31/9999,12/31/9999,0,0,STATE,Kampsville,KAMPSVILLE,21,N,Calhoun,"St. Louis-St. Charles-Farmington, MO-IL",1,476,6/3/2022,0,110360,110360,0,8/29/2021,12/31/9999,22610,12/1/1908,9,Chicago,Chicago,8,0,487142,0,,0,11750,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,39.2996561,N,-90.6110404,,NONE,0,Bank of Kampsville,KAMPSVILLE BANCSHARES INC,238,238,0,0,,,4,0,4,0,0,0,,6/3/2022,3,,FDIC,3/31/2026,3/31/2026,0.724235255,0.909858576,0.91,0.72,4.19,4.19,3210369,6/26/2026,0,0,7,Other Specialized Under 1 Billion,IL,IL,1,17013,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,11750,7514,www.thebankofkampsville.com,62053,,,,,,,,,,,,,
1,901 S Lincoln Ave,,377302,NM,41,1,"St. Louis, MO-IL",,0,,41180,1,"St. Louis, MO-IL",0,41180,18171,12/31/9999,12/31/9999,0,0,STATE,O'Fallon,O'FALLON,21,N,St. Clair,"St. Louis-St. Charles-Farmington, MO-IL",1,476,8/31/2022,0,325095,325095,0,8/31/2022,12/31/9999,50787,3/28/1960,9,Chicago,Chicago,8,0,410748,0,,0,18171,0,DIF,,0,1,3/28/1960,1,1,0,0,0,0,38.58468998,N,-89.91156602,,NONE,0,Bank of O'Fallon,SECURITY FIRST BANCSHARES INC,1718,1718,0,0,,,2,0,2,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.818576366,1.818576366,1.82,1.82,13.7,13.7,3176661,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17163,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,10,18171,12091,http://www.bankofallon.com,62269,,,,,,,,,,,,,
1,300 W Washington St,,1199826,SM,51,1,"Pontiac, IL",,0,,0,0,,1,38700,16982,12/31/9999,12/31/9999,0,0,STATE,Pontiac,PONTIAC,13,N,Livingston,"Bloomington-Pontiac, IL",1,145,7/8/2024,0,1019125,1019125,12730,1/26/2024,12/31/9999,136772,9/6/1947,9,Chicago,Chicago,7,0,930442,0,,0,16982,0,DIF,,0,1,1/29/1951,1,1,0,0,0,0,40.87915702,N,-88.631293,,NONE,0,Bank of Pontiac,PONTIAC BCORP INC,4222,4222,0,0,,,14,0,14,0,0,0,,7/8/2024,3,,FED,3/31/2026,3/31/2026,1.424794787,1.89691414,1.9,1.42,12.49,12.49,1207712,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17105,Illinois,17,0,9,0,0,1,0,,,,,,,,,,,,,,,,,1,10,16982,11056,www.bankofpontiac.com,61764,,,,,,,,,,,,,
1,201 E Champaign Ave,,283562,NM,51,1,"Champaign-Urbana, IL",,0,,16580,1,"Champaign-Urbana, IL",0,16580,11711,12/31/9999,12/31/9999,0,0,STATE,Rantoul,RANTOUL,21,N,Champaign,,0,,8/31/2022,0,225204,225204,9874,8/31/2022,12/31/9999,26450,11/25/1920,9,Chicago,Chicago,7,0,37949,0,,0,11711,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.30849199,N,-88.15706102,,NONE,0,Bank of Rantoul,BANCORP OF RANTOUL INC,1332,1332,0,0,,,2,0,2,0,0,0,Fowler State Bank,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.931214965,1.931214965,1.93,1.93,19.88,19.88,1138526,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17019,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,11711,7488,https://www.bankofrantoul.bank,61866,,,,,,,,,,,,,
1,3400 Wabash Ave,,1948394,NM,41,1,"Springfield, IL",,0,,44100,1,"Springfield, IL",0,44100,19506,12/31/9999,12/31/9999,0,0,STATE,Springfield,SPRINGFIELD,21,N,Sangamon,"Springfield-Jacksonville-Lincoln, IL",1,522,8/31/2022,0,1681097,1681097,12429,8/31/2022,12/31/9999,174704,10/29/1965,9,Chicago,Chicago,7,0,248240,0,,0,19506,0,DIF,,0,1,10/29/1965,1,1,0,0,0,0,39.75858001,N,-89.71611998,,NONE,0,Bank of Springfield,SPRING BCORP INC,6025,6025,0,0,,,17,0,17,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.250884313,1.654696759,1.65,1.25,13.99,13.99,1247361,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17167,Illinois,17,0,9,0,0,1,0,,,,,,,,,,,,,,,,,1,10,19506,13306,www.bankwithbos.com,62711,,,,,,,,,,,,,
1,108 E Main St,,86713,NM,41,1,"Burlington, IA-IL",,0,,0,0,,1,15460,16413,12/31/9999,12/31/9999,0,0,STATE,Stronghurst,,21,N,Henderson,"Burlington-Fort Madison-Keokuk, IA-IL-MO",1,161,8/31/2022,0,76889,76889,0,8/31/2022,12/31/9999,9587,4/27/1946,9,Chicago,Chicago,7,0,593940,0,,0,16413,0,DIF,,0,1,4/27/1946,1,1,0,0,1,0,40.745618,N,-90.90805101,,NONE,0,Bank of Stronghurst,,95,95,0,0,,,3,0,3,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.440630798,0.463821892,0.46,0.44,3.98,3.98,,6/26/2026,0,0,2,Agricultural Specialization,IL,,1,17071,Illinois,17,0,9,1,0,0,0,,Lomax Banking Center,,Dallas Banking Center,,,,,,,,,,,,,0,0,16413,10588,www.bankofstronghurst.com,61480,,,,,,,,,,,,,
1,107 E Main St,,88937,NM,51,1,"Galesburg, IL",,0,,0,0,,1,23660,11715,12/31/9999,12/31/9999,0,0,STATE,Yates City,YATES CITY,21,N,Knox,,0,,8/31/2022,0,80149,80149,0,8/31/2022,12/31/9999,8121,01/01/1871,9,Chicago,Chicago,7,0,371849,0,,0,11715,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.77887999,N,-90.01398097,,NONE,0,Bank of Yates City,FIRST BCORP INC,244,244,0,0,,,2,0,2,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.099365274,1.099365274,1.1,1.1,12.19,12.19,1142297,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17095,Illinois,17,1,9,1,0,0,0,,,,,,,,,,,,,,,,,0,0,11715,7489,http://www.bankofyatescity.com,61572,,,,,,,,,,,,,
1,2101 S Neil St,,256644,N,51,1,"Champaign-Urbana, IL",,0,,16580,1,"Champaign-Urbana, IL",0,16580,22434,12/31/9999,12/31/9999,0,16643,OCC,Champaign,CHAMPAIGN,3,N,Champaign,,0,,8/31/2022,0,207268,207268,13150,8/31/2022,12/31/9999,29560,3/14/1977,9,Chicago,Chicago,7,1,436739,0,,0,22434,0,DIF,,0,1,3/14/1977,1,1,0,0,0,0,40.089354,N,-88.24670497,,NONE,0,"BankChampaign, National Association",MARKET PLACE BANCSHARES INC,1230,1230,0,0,4,WESTERN DISTRICT,2,0,2,0,0,0,Market Place National Bank,8/31/2022,3,,OCC,3/31/2026,3/31/2026,1.934932012,1.934932012,1.93,1.93,16.72,16.72,1249048,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,0,17019,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,22434,15633,http://www.bankchampaign.com,61820,,,,,,,,,,,,,
1,1114 4th St,,682964,NM,51,1,"Davenport-Moline-Rock Island, IA-IL",,0,,19340,1,"Davenport-Moline-Rock Island, IA-IL",0,19340,11739,12/31/9999,12/31/9999,0,0,STATE,Orion,ORION,21,N,Henry,"Davenport-Moline, IA-IL",1,209,8/31/2022,0,572734,572734,14017,8/31/2022,12/31/9999,57455,05/21/1890,9,Chicago,Chicago,7,0,855741,0,1,0,11739,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,41.353223,N,-90.38183596,,NONE,0,BankOrion,ORION BCORP INC,1498,1498,0,0,,,9,0,9,0,0,0,State Bank of Orion,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.881785291,1.169042449,1.17,0.88,10.56,10.56,1210048,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17073,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,11739,7508,http://WWW.BANKORION.COM,61273,,,,,,,,,,,,,
1,3201 Banterra Dr,,3260267,NM,51,0,"Carbondale-Marion, IL",,0,,16060,1,"Carbondale-Marion, IL",0,16060,17514,12/31/9999,12/31/9999,0,0,STATE,Marion,ELDORADO,21,N,Williamson,,0,,8/31/2022,0,3005844,3005844,12376,8/31/2022,12/31/9999,213925,11/26/1955,9,Chicago,Chicago,8,0,502849,0,,0,17514,0,DIF,,0,1,11/26/1955,1,1,0,0,0,0,37.74580698,N,-88.984667,,NONE,0,Banterra Bank,BANTERRA CORP,6884,6884,0,0,,,43,0,43,0,0,0,Banterra Bank of Marion,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.840922021,0.988120022,0.99,0.84,12.79,12.79,3202832,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17199,Illinois,17,0,9,0,0,1,0,open.banterra.bank,Sun Canyon Bank,suncanyon.bank,,open.suncanyon.bank,,banterra.myebanking.net,,suncanyon.myebanking.net,,,,,,,,0,30,17514,11494,www.banterra.bank,62959,Bank of Egypt,,,,,,,,,,,,
1,201 S Hough St,,4927099,N,41,0,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,34395,12/31/9999,12/31/9999,0,23216,OCC,Barrington,ROSEMONT,3,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,9/30/2024,0,3842401,3842401,0,9/27/2024,12/31/9999,516645,12/19/1996,9,Chicago,Chicago,7,1,2508751,0,1,0,34395,0,DIF,,0,1,12/19/1996,1,1,0,0,0,0,42.15313602,N,-88.13573603,,NONE,0,"Barrington Bank & Trust Company, National Association",WINTRUST FINANCIAL CORP,14340,14340,0,0,7,,9,0,9,0,0,0,,9/30/2024,3,,OCC,3/31/2026,3/31/2026,1.183109503,1.588122373,1.59,1.18,11.07,11.07,2260406,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,0,17031,Illinois,17,0,9,0,0,1,0,hawthornwoodsbank.com,Hanover Park Community Bank,hanoverparkbank.com,Hoffman Estates Community Bank,hecommunitybank.com,Palatine Bank & Trust,palatinebank.com,Hawthorn Woods Community Bank,,,,,,,,,0,0,34395,57158,www.barringtonbank.com,60010,,520,,,,,,,,,,,
1,1970 Village Center Cir,Ste 1,13025805,NM,41,0,"Las Vegas-Henderson-Paradise, NV",,0,,29820,1,"Las Vegas-Henderson-Paradise, NV",0,29820,57833,3/31/2023,12/31/9999,1,0,STATE,Las Vegas,,23,N,Clark,"Las Vegas-Henderson, NV",1,332,3/13/2024,0,3670887,3670887,0,1/1/2024,12/31/9999,2896864,8/2/2004,14,San Francisco,Dallas,12,0,3284397,0,,0,57833,0,DIF,,0,1,8/2/2004,1,1,0,0,0,0,36.19343899,N,-115.306009,,NONE,0,Beal Bank USA,,87629,87629,0,0,,,11,0,10,0,0,0,Beal Savings Bank,3/13/2024,6,,FDIC,3/31/2026,3/31/2026,2.545632279,3.258725383,3.26,2.55,12.33,12.33,,6/26/2026,1,0,4,Commercial Lending Specialization,NV,,1,32003,Nevada,32,0,13,0,0,0,0,www.betterbybeal.com,Beal Bank,www.bealbank.com,,,,,,,,,,,,,,0,0,57833,427137,www.bealbankUSA.com,89134,Beal Bank Nevada,,,SAN FRANCISCO,,,,,,,,,
1,301 S State St,,78898,SI,51,1,,,,,0,,,,,30043,12/31/9999,12/31/9999,0,0,STATE,Beardstown,,42,N,Cass,,,,8/31/2022,0,59836,59836,4618,8/31/2022,12/31/9999,7265,1/1/1911,9,Chicago,Chicago,7,0,835378,0,,0,30043,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,40.01652201,N,-90.43345499,,NONE,1,Beardstown Savings s.b.,,150,150,0,0,,,2,0,2,0,0,0,Beardstown Savings and Loan Association,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.789884216,0.789884216,0.79,0.79,8.35,8.35,,6/26/2026,0,0,8,All Other Under 1 Billion,IL,,1,17017,Illinois,17,0,9,1,0,0,0,,,,,,,,,,,,,,,,,0,0,30043,42877,www.beardstownsavings.com,62618,,,,,,,,,,,,,
1,8250 W Belmont Ave,,1028368,NM,51,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,58165,12/31/9999,12/31/9999,0,0,STATE,Chicago,CHICAGO,21,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,904706,904706,0,8/31/2022,12/31/9999,109224,6/14/2006,9,Chicago,Chicago,7,0,3391718,0,,0,58165,0,DIF,,0,1,6/14/2006,1,1,0,0,0,0,41.93783502,N,-87.83327296,,NONE,0,Belmont Bank & Trust Company,BELMONT FINANCIAL GROUP INC,3682,3682,0,0,,,5,0,5,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.437368156,1.992484267,1.99,1.44,13.63,13.63,3391727,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17031,Illinois,17,0,9,0,0,1,0,WWW.BELMONTBANKTRUST.COM,,,,,,,,,,,,,,,,0,0,58165,441083,WWW.BELMONTBANK.COM,60634,,,,,,,,,,,,,
1,10225 N Knoxville Ave,,425891,NM,51,1,"Peoria, IL",,0,,37900,1,"Peoria, IL",0,37900,1808,12/31/9999,12/31/9999,0,0,STATE,Peoria,PEORIA HEIGHTS,21,N,Peoria,,0,,8/31/2022,0,388364,388364,15971,8/31/2022,12/31/9999,34372,01/01/1898,9,Chicago,Chicago,7,0,851631,0,1,0,1808,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.81270298,N,-89.61357201,,NONE,0,Better Banks,BACKLUND INV EMPLOYEE STK OWNERSHIP PLAN,1315,1315,0,0,,,10,0,10,0,0,0,Dunlap State Bank,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.22459575,1.277677086,1.28,1.22,15.16,15.16,5986136,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,1,17143,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,1808,1201,http://www.betterbanks.com,61615,Dunlap Bank,,,,,,,,,,,,
1,10258 S Western Ave,,2658605,N,41,0,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,57701,12/31/9999,12/31/9999,0,24466,OCC,Chicago,ROSEMONT,3,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,2260607,2260607,0,8/31/2022,12/31/9999,272195,4/1/2004,9,Chicago,Chicago,7,1,3216017,0,1,0,57701,0,DIF,,0,1,4/1/2004,1,1,0,0,0,0,41.70667998,N,-87.68197097,,NONE,0,"Beverly Bank & Trust Company, National Association",WINTRUST FINANCIAL CORP,12246,12246,0,0,7,,8,0,8,0,0,0,,8/31/2022,3,,OCC,3/31/2026,3/31/2026,1.890855442,2.468488155,2.47,1.89,18.33,18.33,2260406,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,0,17031,Illinois,17,0,9,0,0,1,0,bankevergreenpark.com,First National Bank of Evergreen Park,bankoaklawn.com,Oak Lawn Bank & Trust,bankpullman.com,Pullman Bank & Trust,hydeparkbank.net,Hyde Park Bank,brightonparkbank.com,Brighton Park Community Bank,southsidecb.com,South Side Community Bank,,,,,0,0,57701,420280,www.thebeverlybank.com,60643,,,,,,,,,,,,,
1,301 4th St W,,1955338,NM,51,1,"Davenport-Moline-Rock Island, IA-IL",,0,,19340,1,"Davenport-Moline-Rock Island, IA-IL",0,19340,18402,12/31/9999,12/31/9999,0,0,STATE,Milan,MILAN,21,N,Rock Island,"Davenport-Moline, IA-IL",1,209,8/31/2022,0,1572309,1572309,11017,8/31/2022,12/31/9999,190498,6/28/1961,9,Chicago,Chicago,7,0,890742,0,,0,18402,0,DIF,,0,1,6/28/1961,1,1,0,0,0,0,41.45103499,N,-90.57155498,,NONE,0,Blackhawk Bank & Trust,BLACKHAWK BCORP INC,6426,6426,0,0,,,19,0,19,0,0,0,Blackhawk State Bank,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.330514324,1.75724791,1.76,1.33,13.65,13.65,1823345,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17161,Illinois,17,0,9,0,0,1,0,,,,,,,,,,,,,,,,,1,10,18402,12308,www.choosethechief.com,61264,,,,,,,,,,,,,
1,320 S Canal St,,251964731,N,31,0,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,16571,7/21/2011,12/31/9999,1,14583,OCC,Chicago,MONTREAL,3,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,6/9/2025,0,193961053,193961053,0,5/19/2025,12/31/9999,37611001,5/17/1947,9,Chicago,Washington,7,1,75633,1,1,0,16571,0,DIF,,0,1,5/17/1947,1,1,0,0,0,0,41.877258,N,-87.64035801,,NONE,0,BMO Bank National Association,BANK OF MONTREAL,732963,732963,0,0,6,,990,0,990,0,0,0,"Harris Bank Glencoe-Northbrook, National Association",6/9/2025,3,,OCC,3/31/2026,3/31/2026,1.163343587,1.523588812,1.52,1.16,7.82,7.82,1231333,6/26/2026,0,0,4,Commercial Lending Specialization,IL,0,0,17031,Illinois,17,0,16,0,0,0,1,NA,BMO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,16571,10718,www.bmo.com,60606,Harris National Association,820,BMO Harris Bank National Association,,820,Glencoe National Bank,820,820,820,820,,,
